gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
HOXA7	0	0	0	0	0	0	0	0	0	0.835352635642206	0.971277196138285	0.978008906306008	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756403636126	0.999999619868951
VPS37D	0	0	0	0	0	0	0	0	0	0.836807933921322	0.96375266673295	0.978016013726677	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756561654477	0.999999619868951
HTR1D	0	0	0	0	0	0	0	0	0	0.835547586113554	0.970319330401183	0.978017305040703	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756590358547	0.999999619868951
PTAR1	0	0	0	0	0	0	0	0	0	0.840332117559219	0.95009142222789	0.97802208575185	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756696612103	0.999999619868951
RBMS1	0	0	0	0	0	0	0	0	0	0.843709054940362	0.940061329310687	0.978026085191725	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756785483584	0.999999619868951
PLAUR	0	0	0	0	0	0	0	0	0	0.839012643858425	0.954817428897264	0.978029125496805	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756853031207	0.999999619868951
TMPRSS11E	0	0	0	0	0	0	0	0	0	0.842491673950979	0.94351623707676	0.978030889916584	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756892227663	0.999999619868951
C17orf75	0	0	0	0	0	0	0	0	0	0.842284111427315	0.944130079177854	0.978031730663561	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756910903676	0.999999619868951
LPXN	0	0	0	0	0	0	0	0	0	0.839821754380142	0.951974022600387	0.978033185687768	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756943223286	0.999999619868951
CTSW	0	0	0	0	0	0	0	0	0	0.840556827222676	0.949521777049039	0.97803523465664	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756988732175	0.999999619868951
EFNB3	0	0	0	0	0	0	0	0	0	0.838716723021131	0.956033473143001	0.978036031771214	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999757006435432	0.999999619868951
PPP2R2A	0	0	0	0	0	0	0	0	0	0.842923957439582	0.942410248822526	0.978042147924346	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.99975714224853	0.999999619868951
ASPDH	0	0	0	0	0	0	0	0	0	0.839546658130668	0.953149937885427	0.978048200091825	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999757276603137	0.999999619868951
DNAJA1	0	0	0	0	0	0	0	0	0	0.843426391026702	0.94114166652151	0.978053982335547	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.99975740493061	0.999999619868951
RASD2	0	0	0	0	0	0	0	0	0	0.835348751309847	0.972396666309226	0.978055564071894	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999757440028715	0.999999619868951
CD2BP2	0	0	0	0	0	0	0	0	0	0.839472952916907	0.953548693690726	0.978057739515489	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999757488296771	0.999999619868951
EXOG	0	0	0	0	0	0	0	0	0	0.840400798404203	0.950355127586183	0.978059267522973	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999757522196826	0.999999619868951
TRIM43B	0	0	0	0	0	0	0	0	0	0.839264942590056	0.954336025447447	0.978060000213	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999757538451288	0.999999619868951
FEZ2	0	0	0	0	0	0	0	0	0	0.839465352017907	0.953650148348382	0.978062949521731	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999757603875075	0.999999619868951
ZBTB25	0	0	0	0	0	0	0	0	0	0.839684291824375	0.952883921876004	0.97806406328494	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999757628579096	0.999999619868951
LRRC59	0	0	0	0	0	0	0	0	0	0.837992446323216	0.9593991547257	0.978066844034645	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999757690252468	0.999999619868951
